-2.313000000000000056e-01,-6.056000000000000050e+00,2.526699999999999946e+01,8.102999999999999758e+00,6.105999999999999872e+00,2.500000000000000139e-02
-2.457000000000000017e-01,-4.474999999999999645e+00,2.135300000000000153e+01,6.629999999999999893e+00,5.403999999999999915e+00,2.000000000000000111e-01
-2.601999999999999869e-01,-2.346999999999999975e+00,1.762900000000000134e+01,5.155000000000000249e+00,4.908000000000000362e+00,3.420000000000000262e-01
-2.746000000000000107e-01,1.660000000000000087e-01,1.377800000000000047e+01,3.737999999999999989e+00,4.655000000000000249e+00,4.209999999999999853e-01
-2.891000000000000236e-01,3.012000000000000011e+00,1.018299999999999983e+01,2.751999999999999780e+00,4.663000000000000256e+00,2.000000000000000111e-01
-2.978000000000000091e-01,4.939000000000000057e+00,8.009999999999999787e+00,2.673000000000000043e+00,4.756000000000000227e+00,-1.710000000000000131e-01
-3.035999999999999810e-01,6.306000000000000050e+00,6.565999999999999837e+00,3.068000000000000060e+00,4.833999999999999631e+00,-4.030000000000000249e-01
-3.093000000000000194e-01,7.905000000000000249e+00,5.059000000000000163e+00,3.456999999999999851e+00,5.011999999999999567e+00,-5.899999999999999689e-01
-3.136999999999999789e-01,8.926999999999999602e+00,4.200999999999999623e+00,3.956999999999999851e+00,5.086000000000000298e+00,-6.780000000000000471e-01
